,Unnamed: 0,id,path_from_root,path_from_root_id,name,total_items_in_this_category
6143,6143,MLC455389,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Jardinería y Accesorios', 'Otros']","['MLC1574', 'MLC1621', 'MLC455388', 'MLC455389']",Otros,209
6144,6144,MLC417784,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Lonas Playeras']","['MLC1574', 'MLC1621', 'MLC417784']",Lonas Playeras,103
6145,6145,MLC413493,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Mallas Mosquiteras']","['MLC1574', 'MLC1621', 'MLC413493']",Mallas Mosquiteras,38
6146,6146,MLC161207,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Bodegas para Jardín']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC161207']",Bodegas para Jardín,160
6147,6147,MLC372063,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Gazebos, Pérgolas y Sombrillas', 'Gazebos']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455369', 'MLC372063']",Gazebos,11
6148,6148,MLC161194,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Gazebos, Pérgolas y Sombrillas', 'Pérgolas']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455369', 'MLC161194']",Pérgolas,121
6149,6149,MLC161196,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Gazebos, Pérgolas y Sombrillas', 'Quitasoles']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455369', 'MLC161196']",Quitasoles,262
6150,6150,MLC455377,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Gazebos, Pérgolas y Sombrillas', 'Otros']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455369', 'MLC455377']",Otros,0
6151,6151,MLC161193,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Hamacas']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC161193']",Hamacas,6811
6152,6152,MLC11039,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Mesas y Sets de Muebles', 'Juegos de Muebles para Terraza']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455371', 'MLC11039']",Juegos de Muebles para Terraza,1117
6153,6153,MLC75158,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Mesas y Sets de Muebles', 'Mesas de Terraza']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455371', 'MLC75158']",Mesas de Terraza,512
6154,6154,MLC455379,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Mesas y Sets de Muebles', 'Otros']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455371', 'MLC455379']",Otros,12
6155,6155,MLC439410,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Paneles para Jardín']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC439410']",Paneles para Jardín,0
6156,6156,MLC161203,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Reposeras, Bancos y Sillas', 'Reposeras']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455370', 'MLC161203']",Reposeras,213
6157,6157,MLC161204,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Reposeras, Bancos y Sillas', 'Sillas de Terraza']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455370', 'MLC161204']",Sillas de Terraza,583
6158,6158,MLC373482,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Reposeras, Bancos y Sillas', 'Taburetes de Jardín']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455370', 'MLC373482']",Taburetes de Jardín,56
6159,6159,MLC455378,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Reposeras, Bancos y Sillas', 'Otros']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455370', 'MLC455378']",Otros,33
6160,6160,MLC455405,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Repuestos y Accesorios', 'Fundas para Reposeras']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455380', 'MLC455405']",Fundas para Reposeras,2227
6161,6161,MLC455664,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Repuestos y Accesorios', 'Para Gazebos']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455380', 'MLC455664']",Para Gazebos,9
6162,6162,MLC455402,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Repuestos y Accesorios', 'Repuestos para Reposeras', 'Cintas']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455380', 'MLC429584', 'MLC455402']",Cintas,4
6163,6163,MLC455403,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Repuestos y Accesorios', 'Repuestos para Reposeras', 'Resortes']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455380', 'MLC429584', 'MLC455403']",Resortes,13
6164,6164,MLC455376,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Repuestos y Accesorios', 'Repuestos para Reposeras', 'Otros']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455380', 'MLC429584', 'MLC455376']",Otros,0
6165,6165,MLC433505,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Repuestos y Accesorios', 'Soportes de Hamacas Colgantes']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455380', 'MLC433505']",Soportes de Hamacas Colgantes,31
6166,6166,MLC455381,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Repuestos y Accesorios', 'Otros']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC455380', 'MLC455381']",Otros,0
6167,6167,MLC11043,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Muebles de Terraza', 'Otros']","['MLC1574', 'MLC1621', 'MLC9961', 'MLC11043']",Otros,74
6168,6168,MLC373512,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Calentadores', 'Eléctricos y a Gas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC433511', 'MLC373512']",Eléctricos y a Gas,282
6169,6169,MLC433510,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Calentadores', 'Solares']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC433511', 'MLC433510']",Solares,16
6170,6170,MLC433512,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Calentadores', 'Otros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC433511', 'MLC433512']",Otros,14
6171,6171,MLC177063,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Decoración y Comodidad', 'Barandas para Piscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC455335', 'MLC177063']",Barandas para Piscinas,38
6172,6172,MLC412714,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Decoración y Comodidad', 'Cascadas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC455335', 'MLC412714']",Cascadas,13
6173,6173,MLC455348,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Decoración y Comodidad', 'Duchas para Piletas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC455335', 'MLC455348']",Duchas para Piletas,9
6174,6174,MLC177043,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Decoración y Comodidad', 'Escaleras para Piscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC455335', 'MLC177043']",Escaleras para Piscinas,27
6175,6175,MLC455345,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Decoración y Comodidad', 'Otros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC455335', 'MLC455345']",Otros,6
6176,6176,MLC455347,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Instalación', 'Gabinetes para Filtros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455334', 'MLC455347']",Gabinetes para Filtros,2
6177,6177,MLC455346,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Instalación', 'Skimmers']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455334', 'MLC455346']",Skimmers,599
6178,6178,MLC414182,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Instalación', 'Tomas de Fondo']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455334', 'MLC414182']",Tomas de Fondo,88
6179,6179,MLC455342,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Instalación', 'Otros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455334', 'MLC455342']",Otros,0
6180,6180,MLC455841,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Alguicidas para Piscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC455841']",Alguicidas para Piscinas,59
6181,6181,MLC435529,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Cloradores Flotantes']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC435529']",Cloradores Flotantes,6
6182,6182,MLC455840,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Generadores de Cloro']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC455840']",Generadores de Cloro,153
6183,6183,MLC455838,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Generadores de Ozono']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC455838']",Generadores de Ozono,20
6184,6184,MLC420025,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Ionizadores', 'Ionizadores Eléctricos']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC455337', 'MLC420025']",Ionizadores Eléctricos,7
6185,6185,MLC420024,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Ionizadores', 'Ionizadores Solares']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC455337', 'MLC420024']",Ionizadores Solares,14
6186,6186,MLC417040,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Kits de Limpieza de Piscina']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC417040']",Kits de Limpieza de Piscina,44
6187,6187,MLC417042,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Kits Medidores de Cloro y Ph']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC417042']",Kits Medidores de Cloro y Ph,6
6188,6188,MLC177067,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Limpiafondos']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC177067']",Limpiafondos,4821
6189,6189,MLC416245,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Sacahojas para Piscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC416245']",Sacahojas para Piscinas,12
6190,6190,MLC455336,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Accesorios de Limpieza', 'Otros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455332', 'MLC455336']",Otros,7
6191,6191,MLC177039,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Bombas y Filtrado', 'Bombas para Piscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455333', 'MLC177039']",Bombas para Piscinas,401
6192,6192,MLC177066,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Bombas y Filtrado', 'Filtros para Piscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455333', 'MLC177066']",Filtros para Piscinas,1947
6193,6193,MLC429694,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Bombas y Filtrado', 'Kits de Bombas y Filtros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455333', 'MLC429694']",Kits de Bombas y Filtros,6
6194,6194,MLC455343,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Bombas y Filtrado', 'Otros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455333', 'MLC455343']",Otros,42
6195,6195,MLC177065,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Cloros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC177065']",Cloros,293
6196,6196,MLC440250,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Cubrepiscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC440250']",Cubrepiscinas,120
6197,6197,MLC455842,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Enrolladores para Piscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC455842']",Enrolladores para Piscinas,0
6198,6198,MLC417326,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Mangueras para Piscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC417326']",Mangueras para Piscinas,6
6199,6199,MLC440093,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Limpieza y Mantenimiento', 'Otros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC440092', 'MLC440093']",Otros,29
6200,6200,MLC177040,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Luces para Piscinas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC177040']",Luces para Piscinas,8804
6201,6201,MLC161182,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Piscinas', 'Piscinas de Fibra']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC177072', 'MLC161182']",Piscinas de Fibra,86
6202,6202,MLC177026,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Piscinas', 'Piscinas Estructurales']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC177072', 'MLC177026']",Piscinas Estructurales,517
6203,6203,MLC161185,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Piscinas', 'Piscinas Inflables']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC177072', 'MLC161185']",Piscinas Inflables,4523
6204,6204,MLC177073,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Piscinas', 'Otros Tipos']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC177072', 'MLC177073']",Otros Tipos,72
6205,6205,MLC455349,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Repuestos para Piscinas', 'Caños']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC379645', 'MLC455349']",Caños,3422
6206,6206,MLC455350,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Repuestos para Piscinas', 'Cartuchos para Filtros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC379645', 'MLC455350']",Cartuchos para Filtros,1131
6207,6207,MLC455352,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Repuestos para Piscinas', 'Tapones']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC379645', 'MLC455352']",Tapones,150
6208,6208,MLC455351,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Repuestos para Piscinas', 'Válvulas']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC379645', 'MLC455351']",Válvulas,173
6209,6209,MLC455353,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Repuestos para Piscinas', 'Otros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC379645', 'MLC455353']",Otros,286
6210,6210,MLC30988,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Piscinas y Accesorios', 'Otros']","['MLC1574', 'MLC1621', 'MLC2521', 'MLC30988']",Otros,240
6211,6211,MLC414088,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Rejillas']","['MLC1574', 'MLC1621', 'MLC414088']",Rejillas,5499
6212,6212,MLC417279,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Accesorios de Riego', 'Goteros para Riego']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455382', 'MLC417279']",Goteros para Riego,4133
6213,6213,MLC440252,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Accesorios de Riego', 'Kits de Riego']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455382', 'MLC440252']",Kits de Riego,14249
6214,6214,MLC373534,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Accesorios de Riego', 'Pistolas de Riego']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455382', 'MLC373534']",Pistolas de Riego,5751
6215,6215,MLC373506,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Accesorios de Riego', 'Programador de Riegos']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455382', 'MLC373506']",Programador de Riegos,3580
6216,6216,MLC161179,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Accesorios de Riego', 'Riego Automático']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455382', 'MLC161179']",Riego Automático,21241
6217,6217,MLC440251,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Accesorios de Riego', 'Válvulas de Riego']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455382', 'MLC440251']",Válvulas de Riego,7028
6218,6218,MLC455384,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Accesorios de Riego', 'Otros']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455382', 'MLC455384']",Otros,48
6219,6219,MLC430511,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Mangueras y Complementos', 'Conectores para Mangueras']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455383', 'MLC430511']",Conectores para Mangueras,10683
6220,6220,MLC413720,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Mangueras y Complementos', 'Enrolladores de Mangueras']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455383', 'MLC413720']",Enrolladores de Mangueras,975
6221,6221,MLC161178,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Mangueras y Complementos', 'Manguera']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455383', 'MLC161178']",Manguera,8356
6222,6222,MLC417610,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Mangueras y Complementos', 'Soportes para Mangueras']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455383', 'MLC417610']",Soportes para Mangueras,1470
6223,6223,MLC455385,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Mangueras y Complementos', 'Otros']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC455383', 'MLC455385']",Otros,49
6224,6224,MLC161180,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Regadera']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC161180']",Regadera,7540
6225,6225,MLC418086,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Válvulas Solenoides']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC418086']",Válvulas Solenoides,902
6226,6226,MLC161181,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Riego', 'Otros']","['MLC1574', 'MLC1621', 'MLC2524', 'MLC161181']",Otros,98
6227,6227,MLC414211,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Sillones Inflables']","['MLC1574', 'MLC1621', 'MLC414211']",Sillones Inflables,18
6228,6228,MLC177044,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Spa Exterior', 'Jacuzzis']","['MLC1574', 'MLC1621', 'MLC455386', 'MLC177044']",Jacuzzis,233
6229,6229,MLC431330,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Spa Exterior', 'Saunas Residenciales']","['MLC1574', 'MLC1621', 'MLC455386', 'MLC431330']",Saunas Residenciales,35
6230,6230,MLC455387,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Spa Exterior', 'Otros']","['MLC1574', 'MLC1621', 'MLC455386', 'MLC455387']",Otros,6
6231,6231,MLC373505,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Toldos y Cerramientos', 'Mallas Cerco']","['MLC1574', 'MLC1621', 'MLC161164', 'MLC373505']",Mallas Cerco,67
6232,6232,MLC373532,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Toldos y Cerramientos', 'Mallas Raschel']","['MLC1574', 'MLC1621', 'MLC161164', 'MLC373532']",Mallas Raschel,163
6233,6233,MLC161195,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Toldos y Cerramientos', 'Toldos']","['MLC1574', 'MLC1621', 'MLC161164', 'MLC161195']",Toldos,1998
6234,6234,MLC161201,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Toldos y Cerramientos', 'Otros']","['MLC1574', 'MLC1621', 'MLC161164', 'MLC161201']",Otros,186
6235,6235,MLC1901,"['Hogar y Muebles', 'Jardín y Aire Libre', 'Otros']","['MLC1574', 'MLC1621', 'MLC1901']",Otros,1234
6236,6236,MLC416892,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Bases para Mesas']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC416892']",Bases para Mesas,77
6237,6237,MLC416677,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Burletes']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC416677']",Burletes,1148
6238,6238,MLC417748,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Correderas']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC417748']",Correderas,95
6239,6239,MLC417026,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Patas para Muebles']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC417026']",Patas para Muebles,205
6240,6240,MLC399136,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Ruedas para Carritos y Muebles']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC399136']",Ruedas para Carritos y Muebles,7768
6241,6241,MLC433444,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Soportes para Barrales']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC433444']",Soportes para Barrales,0
6242,6242,MLC455620,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Soportes para Estantes']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC455620']",Soportes para Estantes,37
6243,6243,MLC378163,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Tiradores']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC378163']",Tiradores,19887
6244,6244,MLC416774,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Traba Puertas']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC416774']",Traba Puertas,113
6245,6245,MLC455183,"['Hogar y Muebles', 'Muebles para el Hogar', 'Accesorios y Repuestos', 'Otros']","['MLC1574', 'MLC436380', 'MLC455182', 'MLC455183']",Otros,195
6246,6246,MLC4772,"['Hogar y Muebles', 'Muebles para el Hogar', 'Bares']","['MLC1574', 'MLC436380', 'MLC4772']",Bares,646
6247,6247,MLC436391,"['Hogar y Muebles', 'Muebles para el Hogar', 'Camas, Bases y Respaldos', 'Bases para Camas']","['MLC1574', 'MLC436380', 'MLC411493', 'MLC436391']",Bases para Camas,23
6248,6248,MLC32654,"['Hogar y Muebles', 'Muebles para el Hogar', 'Camas, Bases y Respaldos', 'Camas Funcionales']","['MLC1574', 'MLC436380', 'MLC411493', 'MLC32654']",Camas Funcionales,1330
6249,6249,MLC32660,"['Hogar y Muebles', 'Muebles para el Hogar', 'Camas, Bases y Respaldos', 'Respaldos de Cama']","['MLC1574', 'MLC436380', 'MLC411493', 'MLC32660']",Respaldos de Cama,1310
6250,6250,MLC432817,"['Hogar y Muebles', 'Muebles para el Hogar', 'Camas, Bases y Respaldos', 'Otros']","['MLC1574', 'MLC436380', 'MLC411493', 'MLC432817']",Otros,131
6251,6251,MLC440265,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Aparadores y Vajilleros']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC440265']",Aparadores y Vajilleros,83
6252,6252,MLC412617,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Armarios', 'Armarios para Escritorios']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC436386', 'MLC412617']",Armarios para Escritorios,23
6253,6253,MLC428976,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Armarios', 'Armarios para Lavadero']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC436386', 'MLC428976']",Armarios para Lavadero,14
6254,6254,MLC436388,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Armarios', 'Bodegas de Jardín']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC436386', 'MLC436388']",Bodegas de Jardín,0
6255,6255,MLC436387,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Armarios', 'Otros']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC436386', 'MLC436387']",Otros,41
6256,6256,MLC32650,"['Hogar y Muebles', 'Muebles para el Hogar', 'Clósets', 'Baúles']","['MLC1574', 'MLC436380', 'MLC436382', 'MLC32650']",Baúles,224
