meli_seller_id,skus_with_orders
538776441,1
538787656,1
538790478,1
538790784,4
538793089,26
538798547,3
538798598,2
538809442,1
538840439,1
538842921,1
538877842,4
538879050,8
538904405,4
538906213,6
538920319,272
538920413,58
538924464,3
538936351,22
538979128,1
538990655,19
538998894,220
539015962,116
539016702,137
539021707,6
539026635,2
539027466,3
539064497,63
539076900,1
539113305,1
539122427,28
539152707,17
539166749,68
539176980,29
539177351,784
539184001,225
539209179,2
539219878,32
539226348,4
539234626,50
539240594,689
539251274,6
539253160,2
539268329,1
539285461,1
539326519,1
539338921,25
539338968,9
539341814,2
539350690,1
539385447,526
539399376,2
539402914,185
539419606,102
539420082,5
539433962,12
539452234,49
539465061,21
539488262,77
539504084,1
539527547,11
539544714,2
539544877,1
539645628,116
539646949,15
539647058,1
539653259,121
539659031,2
539659809,1
539661608,40
539661982,1
539666283,1
539685573,21
539688796,52
539690275,3
539695577,513
539710511,20
539740963,1
539746153,5
539805042,84
539867243,1
539868404,2
539873564,1
539883217,5
539896012,12
539985161,2
540006568,2
540021918,62
540022951,3
540077395,1
540077478,101
540093807,1
540109983,26
540113797,1
540165570,135
540175362,230
540208185,2
540293181,1
540311417,2
540349109,1
540359549,32
540364977,1
540387934,2
540390600,3
540407456,1
540408790,10
540414769,39
540447454,21
540453998,13
540455881,1
540476520,38
540490475,8
540500176,413
540519127,70
540540340,3
540558210,1
540583246,1
540596364,2
540626008,2
540628251,95
540633507,98
540691325,95
540713206,11
540730261,14
540733409,2
540767334,2
540778759,264
540784989,20
540803563,4
540825859,78
540856515,387
540859212,5
540888301,9
540903163,9
540919892,231
540922934,2
540938859,1
540970745,80
541010930,2
541019277,441
541049998,495
541106067,16
541109754,14
541119595,1
541160370,1
541160842,17
541189045,8
541276394,18
541283847,26
541310035,1
541316093,14
541320772,1
541323953,1
541345457,3
541356737,17
541375894,12
541408355,9
541446066,1
541477874,26
541484879,212
541487032,149
541499187,100
541509244,458
541514375,41
541534285,1
541568549,13
541579143,7
541602569,12
541632010,1
541645437,1
541662415,1
541677681,11
541701929,1
541702797,3
541716213,9
541745957,3
541748617,2
541829746,5
541857874,3
541869051,1
541877855,296
541886694,1
541895599,1
541897685,153
541924197,4
541950526,30
542032360,11
542086217,7
542168622,8
542248056,7
542303970,41
542346516,22
542366081,1
542384761,9
542392930,18
542435861,2
542508704,2
542536441,62
542541088,1
542561036,1
542561109,2
542583140,14
542603491,19
542603556,6
542644324,132
542644862,14
542718086,81
542720173,4
542758143,1
542773053,1
542783065,15
542783226,16
542798789,130
542845378,277
542860223,1691
542924574,73
542941702,3
542996310,1
543024749,583
543032973,1
543059586,413
543062851,10
543077061,754
543083678,1
543115912,400
543122535,5
543160066,39
543193017,106
543193298,1
543223090,20
543239426,17
543246660,3
543252350,10
543257448,11
543262082,34
543266856,118
543269657,7
543283831,24
543338646,2
543369170,15
543384641,3
543427844,109
543501291,1
543504573,15
543526290,8
543582647,428
543583842,1
543595319,11
543633366,1
543640695,2221
543658589,322
543669199,1
543673521,3
543683563,62
543704196,1
543709097,9
543716424,126
543732639,69
543744619,2
543761484,33
543781051,1
543810472,4
543823001,125
543830870,1
543841678,185
543845177,14
543897593,6
543953116,72
543963814,1
544003191,1
544004980,1
544006428,1
544029914,119
544042287,56
544043574,1
544058030,10
544099664,1
544106846,11
544109659,1
544115363,2
544123886,12
544133583,637
544138937,263
544140243,532
544140622,592
544152385,3
544162889,17
544212078,10
544241460,41
544320640,25
544320870,36
544335219,2
544390231,1
544403761,1
544417794,1
544432634,1
544442112,27
544479818,1
544480285,10
544493828,1
544507169,1
544557378,5
544597687,2
544623196,14
544625023,6
544643162,5
544696445,27
544700839,1
544764905,1
544774793,12
544790161,1
544798327,20
544807646,23
544825177,2
544827924,1
544839002,4
544956846,10
545017675,1
545018568,1
545041492,4
545112661,2
545147412,11
545191329,25
545203267,6
545204394,110
545230017,1
545291986,13
545298618,41
545300298,82
545303172,2
545378502,2
545403175,4
545411001,57
545460020,3
545534554,47
545548964,1
545570921,318
545572781,317
545578310,14
545580301,12
545596052,3
545607360,1
545615373,54
545653258,1
545663677,53
545680095,7
545765244,6
545901030,5
545905075,18
545970704,1
545971730,7
545971927,81
545975731,3
545981164,3
546094900,1
546130997,1
546262151,2
546360545,3
546408799,1
546415027,2
546416100,6
546418216,97
546472430,6
546484901,1
546487824,2
546492040,1
546493255,3
546515637,1
546519948,1
546531290,1
546572445,157
546577100,3
546589369,6
546604318,1
546609251,1
546634094,1
546763224,105
546875631,1
547244469,59
547247406,1
547295180,17
547304617,1
547305619,5
547311971,2
547317987,24
547322670,3
547323460,1
547327247,29
547331844,1
547367739,1
547390259,1
547402363,22
547421818,32
547458416,1
547521628,4
547532793,37
547538694,10
547564715,9
547581597,10
547587150,28
547597374,3
547601247,2
547630256,45
547646709,174
547653264,1
547654337,3
547690798,34
547739277,3
547755559,6
547769181,4
547770631,49
547789487,7
547800946,1
547810897,1
547818455,8
547835794,1
547848797,1
547855206,6
547864894,1
547880236,34
547909327,10
547945008,305
547956857,143
547963077,119
547972496,1
548053788,1
548069193,15
548089866,2
548103613,24
548171283,2
548176233,19
548225986,4
548235599,21
548244466,5
548249601,4
548335407,183
548345247,35
548352831,1
548358719,172
548381123,66
548405905,1
548450576,19
548451462,389
548452532,8
548522400,260
548563458,67
548564893,154
548578209,7
548579349,99
548581050,1
548599823,168
548607690,23
548636052,3
548667659,90
548683219,65
548690956,1
548691325,3
548742325,268
548785761,2
548796893,1
548839567,5
548857036,37
548858005,1
548860714,1
548872566,79
548874085,1
548879538,3
548901498,10
548909507,53
548924309,3
548967893,1
548975716,1
549059661,28
549062128,1
549081043,456
549087895,3
549138669,10
549157421,4
549162013,5
549166580,5
549215869,1
549272265,1
549273442,262
549309023,11
549348779,1
549358532,17
549376713,3
549391757,1
549442343,5
549467692,11
549471552,5
549478683,20
549540794,10
549549679,11
549556263,18
549561443,1
549594189,1
549610523,1
549628150,94
549629639,2
549636026,10
549652254,6
549673085,2
549682422,2
549713703,1
549728450,1
549728741,9
549759537,45
549765210,1
549778915,5
549802271,1
549807834,5
549810266,277
549815614,177
549854690,2
549868380,4
549917469,3
549919135,1
549931006,1
549931247,18
549932099,2
549953673,1
549955123,18
549981567,1
550002620,117
550026227,40
550041944,20
550048392,3
550063615,241
550066786,150
550070308,329
550072427,793
550081344,14
550120131,41
550124331,1
550201082,2
550218541,21
550257572,9
550297848,16
550301663,58
550350636,10
550379981,66
550380695,95
550385312,1
550402264,121
551177546,19
551260333,128
552954008,3
553005387,44
553168869,21
553194288,1
553223155,165
553259865,1
553275692,8
553314628,10
553317852,6
553318965,36
553344532,11
553352293,147
553382587,1
553393576,21
553401869,2
553417025,1
553428887,3
553462753,9
553464245,16
553498398,11
553567590,15
553591828,12
553595109,7
553617296,1
553623265,1
553635161,5
553650434,5
553654768,2
553729737,1
553747974,4
553753566,894
553838720,7
553885943,88
553886584,2
553921585,20
553954020,13
553988076,38
554051940,3
554073479,1
554090165,36
554114234,1
554117847,116
554124935,3
554125231,58
554125943,2
554145951,1
554154081,55
554162063,15
554179862,452
554195043,1
554197336,3
554212285,294
554223372,10
554239379,580
554249746,3
554285067,1
554290486,1
554325442,25
554335610,33
554340714,1
554364990,29
554380145,12
554387812,110
554389441,2
554489478,655
554496236,7
554501220,917
554516793,1
554524683,1
554527473,2
554530670,20
554533243,2
554538461,1
554609886,1
554697142,10
554698537,298
554699815,2
554712578,2
554717084,1
554742022,114
554828906,1
554844859,9
554855411,2
554907241,8
554917102,178
554919714,5
554926744,1
554945231,1
555001430,2
555008735,1
555016178,5
555036797,3
555091502,1
555115453,1
555136819,7
555140853,76
555143974,10
555201183,55
555247716,52
555264886,7
555286470,1
555292726,11
555306329,12
555314630,3
555316858,18
555368091,8
555377798,3
555408092,36
555410268,12
555432647,48
555433272,1
555467355,67
555527049,46
555533533,1
555590514,29
555636390,1
555709000,1
555760038,26
555767139,2
555768504,3
555768548,8
555786611,3
555828682,1
555844092,4
555846315,164
555857651,3
555858963,6
555860595,23
555925611,1
555967737,16
556002877,6
556011373,1
556025257,278
556046200,11
556099533,5
556131153,7
556135708,4
556230070,4
556235818,5
556250733,95
556263643,56
556265832,2
556279441,1
556286958,140
556291583,2
556315496,1
556338082,1
556348673,4
556454635,3
556456615,3
556484913,49
556495797,677
556495857,9
556497495,3
556545308,1
556553941,81
556600530,1
556600869,1
556628531,1
556726429,4
556848364,5
556868144,2
556961388,547
557255183,29
557315993,3
557370386,135
557457551,58
557459886,1
557523076,206
557655020,1
557690176,37
557707278,81
557838987,2
557983022,19
558035910,2
558051172,18
558070771,15
558072226,45
558094982,77
558139958,323
558147779,4
558156549,78
558160260,13
558227793,1222
558235463,3
558251863,13
558254605,24
558305568,189
558387659,2
558389437,8
558418064,3
558499604,29
558519024,1
558661639,6
558668247,2
558712507,2
558719089,1
558721381,14
558755684,4
558769669,13
558797562,16
558805682,12
558821360,154
558857040,2
558858535,2
558878077,3
558896691,56
558933424,1
558960645,1
558981728,4
559001345,1
559010558,4
559032915,4
559047750,2
559049218,250
559056728,7
559072229,3
559097949,1
559124058,15
559163092,1
559176673,6
559203730,1
559314227,1
559373565,1
559377728,41
559463282,28
559477677,3
559543758,9
559572394,124
559637648,1
559724323,8
559838719,1
559958616,4
559964934,5
559999027,1
560000132,1
560029273,124
560051221,3
560070721,11
560123111,1
560164917,21
560226423,31
560245342,6
560271065,2161
560330121,46
560384231,5
560571530,1
560658191,30
560675986,1
560718998,9
560726324,2
560756410,3
560776086,43
560934489,1
560937024,123
561046229,8
561046815,1
561066136,819
561116362,15
561144851,225
561160966,3
561478598,44
561713372,2
561827603,1
561850786,1
561871422,1
561881373,1
561893828,1
561895453,23
561896778,34
561913511,18
561928008,3
562236402,1
562368356,82
562391572,1
563676480,2
563998563,1
564002588,61
564015844,1
564029858,1
564065038,5
564093138,1
564097419,2
564140999,5
564246857,91
564255961,1
564276665,67
564306392,1
564355016,86
564356314,184
564360000,2
564389016,2
564521548,2
564522368,2
564566388,2
564604712,1
564613731,33
564668600,3
564670184,13
564686050,2
564722038,10
564734091,1
564751593,1
564795127,1
564810908,1
564820628,115
564831126,507
564836596,8
564853536,123
564857912,20
564876346,46
564932870,2
565021692,3
565022043,7
565022676,10
565200764,3
565207646,1
565208579,9
565221082,13
565225200,1
565230346,1
565236926,1
565240160,1
565281754,3
565334652,55
565337527,5
565346573,4
565362799,129
565414930,1
565438150,13
565443602,82
565450368,1
565454397,3
565490404,1
565504895,5
565512732,324
565517187,16
565527131,89
565552643,1
565586377,3
565611115,1
565617135,98
565699841,3
565719905,11
565738670,146
565744598,32
565755341,23
565895719,35
565921344,1
565959004,11
565970707,1
565973000,1
565989211,2
565992435,9
565998949,4
566019316,21
566026772,5
566082663,16
566117555,5
566195487,44
566207352,9
566249493,1
566252737,2
566260714,31
566287825,1
566292789,1
566313694,1
566315063,3
566329898,1
566347373,2
566369135,34
566369881,1
566381316,110
566572765,276
566584506,108
566597587,644
566598814,1
566663050,2
566663815,4
566672127,289
566686561,1
566694935,50
566698630,63
566750420,1
566755483,1
566761639,76
566814553,1
566837024,4
566899407,13
566929296,2
566951685,2
567002099,445
567010037,15
567012510,560
567036276,8
567084347,2
567117854,4
567162382,1
567220719,5
567302449,15
567322849,49
567434138,1
567449197,1
567450284,28
567451228,2
567455845,20
567467999,2
567489702,55
567547398,116
567557771,9
567560882,9
567592638,1
567602953,3
567614214,24
567663971,1
567675649,3
567715730,10
567749162,2
567762066,3
567767815,3
567772587,220
567776968,1
567804351,4
567814766,1
567859472,20
567861810,5
567870866,4
567876403,9
567916921,110
567919025,1
567919624,1
567923619,2
567944801,3
567978878,24
568001141,26
568005220,38
568038056,4
568045178,2
568068422,4
568109212,1
568112921,26
568141232,3
568143421,39
568162141,30
568176058,1
568222070,96
568261911,1
568289921,185
568294682,4
568331317,24
568353730,5
568368994,60
568382905,58
568466192,2
568478236,4
568497182,4
568504559,47
568513464,26
568563090,1
568573962,2
568575033,2
568599681,1
568601029,1
568603529,17
568617985,3
568618059,1
568638503,3
568640930,5
568657623,206
568682368,2
568702022,21
568776634,7
568863047,2
568864616,14
568891234,2
568898891,48
568939162,2
569015171,1
569027296,1
569038660,1
569039370,4
569045148,1
569101985,2
569109138,3
569135875,139
569155579,11
569176094,1
569195811,1
569342881,326
569373722,3
569391038,22
569432745,6
569438042,65
569453725,1
569479838,26
569490781,1
569508362,3
569531545,21
569534145,9
569556606,6
569559344,417
569560789,10
569568362,1
569631135,2
569639422,86
569651893,1
569666354,1
569679019,1
569716658,7
569716979,1
569735792,1
569755164,47
569758952,22
569789617,1046
569857310,20
569877977,1
569885175,11
569889128,1
569899412,43
569950014,118
569968410,1
570026002,40
570120357,13
570121724,77
570134614,17
570141885,1
570160039,67
570168367,104
570180448,2
570182694,2
570184485,21
570190766,384
570194895,2
570212670,1
570227061,6
570232904,144
570235597,6
570237864,70
570241378,236
570349331,2
570381522,3
570407056,15
570446422,2
570454753,27
570477096,1
570547053,2
570575738,140
570602458,2
570608068,1
570633906,76
570644210,20
570645295,3
570676046,12
570714417,19
570716454,1
570725708,1
570783322,261
570825552,1
570857759,40
570858195,18
570860852,11
570869671,1
570873547,5
570885051,1
570947391,83
570958739,11
570980606,5
570981574,1
570998706,61
571005562,86
571006575,1
571010637,10
571069862,3
571100190,2
571155002,1
571175020,13
571187369,5
571221595,17
571388874,1
571440346,3
571448948,15
571455696,4
571530201,6
571540710,1
571540896,183
571542851,243
571544183,3
571560463,346
571568429,116
571589251,42
571627326,5
571665523,2
571668708,3
571691293,33
571694795,1
571702686,14
571713012,100
571715989,6
571742234,3
571748935,99
571753950,242
571755605,578
571825331,245
571869585,3
571884241,7
571893522,14
571900310,2
572005971,2
572012770,33
572045844,4
572059043,1
572072795,1
572077142,201
572169809,4
572193578,2
572213236,7
572233737,1
572237530,3
572262973,47
572312309,3
572327424,1
572328429,18
572428392,8
572430007,1
572476558,17
572515175,19
572525295,69
572546145,14
572609868,2
572618390,336
572660079,15
572683052,27
572707718,1
572742165,2
572747094,4
572750352,1
572772267,2
572811616,11
572823551,455
572825455,241
572826822,29
572833886,4
572867185,83
572885065,1
572911622,543
572952745,4
572956574,1
572958079,1
572971158,17
573166005,53
573189022,17
573227493,1
573248380,1
573356855,95
573362063,3
573378773,7
573383338,9
573389607,4
573391004,80
573393155,10
573458233,26
573460031,72
573493717,204
573526372,4
573547482,210
573549914,4
573550130,1
573553756,2
573576560,211
573644138,64
573686036,3
573690820,4
573746234,10
573748700,1
573779717,473
573787681,19
573810167,157
573829946,3
573855607,1
573892179,54
573901018,5
573906521,235
573941414,48
573981906,2
574058680,1
574097331,9
574111278,1
574112042,3
574112202,1
574132202,2
574139898,21
574154766,67
574279997,1
574399360,10
574515505,35
574528844,4
574534316,467
574593489,2
574606163,1
574682166,74
574683227,14
574781820,31
574858453,118
574861728,146
574861847,96
574862939,263
574901299,86
574922825,7
574924799,2
574963437,3
574969427,1
575008700,3
575017688,1
575030449,2
575085808,1
575108956,67
575117407,2
575142457,155
575155367,32
575172151,204
575174325,2
575180109,37
575188727,1
575199413,39
575262866,3
575269571,1
575313072,1
575339243,2
575353037,1
575361300,3
575399141,4
575412731,1
575425009,44
575450654,5
575528202,1
575528311,592
575584960,1
575595144,4
575607547,1
575685242,1
575793303,1
575804422,4
575807418,72
575844061,3
575866526,1
575957417,1
575994033,4
576002674,79
576019284,4
576025840,3
576035525,6
576141620,1
576147823,2
576174410,28
576210124,369
576234583,222
576280438,2
576299136,1
576350423,1
576353488,285
576380608,100
576414016,31
576440622,2
576449006,27
576483831,73
576517812,88
576525317,11
576534116,1
576568707,1
576575025,1
576575825,118
576576641,123
576576924,10
576589179,3
576631692,11
576636259,16
576656045,55
576723080,1
576723244,189
576756251,1
576777231,94
576794702,1
576799757,5
576800328,1
576842797,100
576878339,1
576885463,3
576916327,39
576997617,54
577020043,3
577081949,90
577119554,3
577130540,5
577158620,34
577228473,3
577238180,1
577244119,18
577267396,1
577271926,23
577272179,7
577282976,6
577283295,15
577295684,1
577337491,2
577380135,1
577383184,43
577401427,2
577456878,2
577457982,1
577460390,30
577469422,3
577492083,42
577502340,1
577514074,4
577567281,853
577674951,9
577739584,1
577741137,9
577750615,2
577754246,4
577761737,1
577786352,3
577790781,23
577802950,2
577809787,1
577912727,31
577924417,6
577929993,15
577932085,2
577937215,4
577991358,1
578002590,6
578026917,1
578028723,1
578032465,78
578047141,1
578063430,161
578068008,2
578071744,173
578092324,235
578093846,22
578094887,9
578096766,3
578106508,2
578197105,781
578209373,29
578227488,1
578262637,127
578280953,120
578345007,5
578393997,14
578438490,1
578459634,21
578484214,6
578484317,7
578515421,49
578525228,3
578526560,1
578553989,92
578570511,4
578608116,2
578628159,3
578636348,1
578664942,4
578702566,5
578708810,95
578800841,1
578810290,3
578833537,514
578834740,1
578854695,225
578866956,1
578875066,5
578875990,2
578883006,24
578883929,1
578898290,1
578898649,2
578903894,1
578942665,133
578953239,35
578972424,9
578981034,55
578992338,45
578992472,1
578995602,27
579010078,1
579050321,429
579051845,26
579075469,93
579084076,531
579115907,1
579132405,2
579171868,37
579238717,4
579246973,14
579266261,18
579300664,2
579337830,8
579390555,4
579410965,3
579420077,1
579438383,1
579484294,1
579500700,6
579552134,5
579567530,9
579601485,16
579609926,7
579611291,82
579651378,2
579715376,6
579736437,1
579763491,33
579818279,1
579821597,3
579823998,163
579842495,20
579843040,10
579846903,1
579848634,28
579890683,237
579891597,404
579892032,320
579892263,263
579909701,84
579918605,1
579971645,24
579972452,32
580000034,18
580007824,19
580048140,1
580082664,57
580088907,9
580110453,3
580114203,2
580194061,3
580209244,1
580239676,1
580249150,9
580258269,21
580323991,14
580342665,26
580350927,1
580357187,1
580471650,5
580531078,10
580546703,70
580562223,2
580562823,1
580587194,5
580594415,11
580601667,8
580611481,106
580633197,129
580683436,16
580735866,36
580755110,1
580755615,3
580776740,1
580782930,1
580796692,16
580800955,142
580826409,1
580827044,1
580857727,2
580916344,12
580923218,5
580954628,34
580997582,1
581003056,17
581029254,4
581041911,1
581059683,33
581097760,63
581135672,1
581149032,1
581197179,3
581200537,37
581201205,8
581236481,6
581248783,26
581282897,2
581289966,1
581338723,4
581385969,2
581436933,3
581446244,129
581479250,4
581488579,3
581516353,1
581528023,2
581537212,1
581584298,4
581589328,3
581679029,62
581717154,235
581736434,19
581740296,5
581748731,32
581783863,3
581787939,1
581885037,2
581944499,7
581957940,1
581992579,59
581993087,6
581999643,1
582002655,1
582046359,361
582073861,1
582105762,4
582149445,3
582162706,23
582204908,2
582220101,30
582235611,60
582276393,32
582277403,39
582288633,3
582292667,2
582294683,1
582296366,1
582312269,1
582314111,15
582320827,9
582330751,12
582401723,1
582405558,15
582441242,65
582468275,1
582484584,162
582524546,1
582568739,1
582569622,11
582571565,3
582580786,1
582600412,1
582614340,6
582625914,1
582666142,57
582711271,2
582762427,3
582776140,28
582804782,23
582821606,212
582823282,12
582826557,6
582847409,30
582848104,7
583001853,11
583043135,19
583133427,74
583140383,11
583179142,65
583202080,1
583215063,2
583222225,2
583243983,107
583259650,38
583274775,2
583278647,25
583301299,22
583345828,1
583418777,1
583431559,1
583432058,13
583432679,241
583439016,1
583448002,96
583461102,13
583477668,1
583489890,1
583545529,3
583573032,1
583645691,1
583645821,51
583686679,3
583687994,76
583690987,24
583691836,9
583719553,8
583724145,292
583756170,14
583767897,3
583777260,138
583824508,24
583830183,1
583833553,1
583862946,22
583883793,4
583914769,1
583921576,338
583932025,1
583962683,24
583965589,11
584023621,10
584038255,15
584045437,275
584068937,28
584097036,2
584151906,145
584173596,77
584177290,6
584183419,1
584190698,412
584227759,14
584240883,1
584271808,1
584283828,3
584293279,29
584297188,46
584307090,4
584343876,1
584350139,1
584363210,2
584390021,2
584437296,47
584491468,1
584617191,17
584674351,160
584678367,13
584686119,1
584699193,1
584706848,4
584709453,22
584715397,16
584728234,1
584746957,1
584773290,14
584777685,5
584780443,65
584795398,37
584830389,1
584834052,39
584834552,39
584847365,4
584867567,49
584884885,1
584904320,37
584912958,4
584949353,25
584975547,3
584987511,16
585028833,28
585069452,16
585080074,26
585125927,16
585130848,1
585148133,1
585149141,1
585167649,1
585172019,30
585178112,1
585189058,53
585202575,255
585211243,287
585218905,206
585222546,4
585223810,3
585231327,1
585245258,234
585246104,125
585253369,191
585257548,1
585258790,5
585276830,85
585278322,258
585279677,252
585280887,23
585281582,1
585293107,7
585304864,1
585329242,255
585354805,134
585370983,1
585376975,1
585399546,9
585399900,9
585401870,116
585415836,87
585453789,15
585460426,46
585461167,1
585475267,3
585522687,3
585564820,34
585610742,77
585619293,2
585632177,1
585656965,75
585666842,1
585671902,2
585682150,1
585682661,7
585689513,11
585700700,2
585708375,66
585783544,1
585787658,46
585837907,10
585850542,3
585853963,10
585872085,6
585956669,1
586019304,25
586028454,9
586036135,3
586078572,19
586115781,1
586194870,43
586285126,1
586298517,293
586305561,3
586349263,2
586378012,16
586380269,6
586382800,482
586389096,15
586389320,14
586395034,3
586449744,2
586497212,1
586498813,4
586501858,2
586514251,1
586515293,20
586557121,3
586576821,227
586579721,1
586584070,4
586596511,10
586614817,84
586620460,4
586638508,10
586668396,34
586684430,1
586727170,1
586774805,139
586789738,8
587211703,23
587550223,6
587596661,2
587641936,8
587680435,8
587726394,14
587728335,18
587729531,3
587749844,2
587781704,76
587785082,32
587790705,88
587794606,3
587816115,18
587820399,3
587869362,76
587884083,4
587926220,4
587952896,10
587954556,7
587982946,6
587988199,1
587997890,1
588024555,35
588033049,14
588047018,20
588056231,2
588069820,39
588073627,126
588105551,19
588121090,15
588155156,1
588159938,17
588160039,1
588177572,12
588250162,2
588250239,1
588260725,1
588278343,27
588315656,7
588320764,59
588376869,1
588380079,3
588389937,1
588409150,67
588413299,50
588421696,56
588464454,15
588485725,1
588486346,3
588505518,1
588509344,3
588522141,34
588540275,1
588545929,1
588549087,217
588599373,58
588620859,34
588627952,1
588628447,35
588634916,16
588635465,2
588637941,2
588639758,6
588648538,3
588661150,2
588666632,46
588680704,6
588683373,1
588691892,22
588700381,1
588710572,46
588713096,38
588807831,5
588810190,2
588845989,1
588884042,13
588889907,30
588891059,3
588919085,2
588922499,2
588957071,186
588958299,37
589002766,4
589017789,26
589019446,49
589064459,2
589065138,12
589080943,4
589090961,2
589092380,1
589099559,2
589105274,163
589111120,3
589171085,1
589172090,78
589186706,1
589188673,43
589192045,4
589198117,21
589198525,8
589252635,15
589286182,13
589324135,4
589333151,34
589401045,19
589437298,139
589451261,1
589456047,1
589468802,101
589474754,64
589484116,2
589504755,288
589505237,6
589549469,1
589567437,162
589620609,1
590053779,6
591181928,1
591244164,1
592001956,82
592017637,1
592055160,1
592079644,86
592196134,3
592237295,12
592267925,1
592288624,4
592295418,1
592303259,312
592360511,96
592377812,15
592439935,26
592446033,5
592643961,13
592663081,29
592676893,16
592679413,26
592686654,17
592720809,2
592800919,11
592801352,1
592802957,8
592829701,189
592911801,1
592917456,198
592925701,1
592966702,1
592971824,1
592974458,3
592999865,5
593010228,1
593084339,13
593136203,1
593171175,74
593171957,11
593186332,30
593267332,1
593307217,2
593313089,3
593318602,5
593325531,9
593344224,35
593347583,9
593432220,33
593441110,1
593447370,3
593453526,9
593455024,1
593459958,1
593468187,3
593486888,1
593490257,2
593494805,1
593533767,279
593541002,1
593566740,1
593617897,8
593643798,5
593666679,2
593677581,1
593681628,24
593691462,9
593694188,1
593701916,152
593715947,1
593722161,1
593744919,55
593786591,2
593796564,2
593842494,5
593902744,1
593916067,3
593917673,1
593922069,1
593933387,1
593934999,2
593935305,4
593959914,68
593986939,2
594042427,32
594052040,3
594063683,21
594064139,2
594127655,2
594151189,1
594200073,3
594264460,2
594289525,9
594295139,5
594302289,6
594311598,3
594320771,3
594342012,3
594449565,2
594504449,3
594510479,5
594590959,11
594635044,59
594659515,2
594659929,29
594663300,2
594672389,15
594686434,3
594704906,16
594723254,17
594742308,1
594789452,1
594793295,83
594820082,31
594831862,1
594854807,381
594863571,28
594894159,1
595068417,1
595794984,86
596336149,414
596354795,73
596484151,189
596516151,210
599268206,1
599287908,2
599325696,182
599353655,5
599401449,1
599454547,309
599494780,2
599520606,97
599530506,176
599536295,18
599598387,2
599637379,5
599638395,1
599639545,3
599666364,32
599703049,5
599723713,4
599738582,123
599913036,331
599913270,167
599914896,558
599916686,6
599935332,2
600007754,4
600021404,77
600076768,1
600086403,5
600189552,42
600202499,48
600218443,5
600219883,1
600220334,4
600221484,54
600275643,246
600282019,443
600336347,4
600423553,1
600451726,1
600482771,2
600509760,19
600545737,2
600649822,6
600652627,1
600703242,2
600706449,108
600729420,9
600730808,16
600743828,2
600764862,2
600805297,1
600829231,14
600831375,10
600872812,1
600876594,909
600982996,4
601170528,1
601256956,11
601268944,2
601635844,4
602420524,3
602446179,115
602575820,9
602741766,2
602747638,3
602779335,6
602812772,3
602844503,7
602899785,62
602922584,196
602949211,1
603034044,9
603088784,40
603216199,12
603229376,6
603259521,2
603265207,2
603283718,417
603299024,1
603319096,21
603326435,10
603494072,1
603495788,1
603520144,10
603554632,1
603585368,2
603595643,22
603611690,2
603636760,1
603651204,1
603653115,13
603662864,2
603692940,1
603693047,2
603706776,12
603927315,16
603928951,4
603940790,31
603954404,3
603996791,13
603999795,7
604022635,2
604041364,8
604059985,1
604094384,2
604101446,1
604152697,2
604180675,1
604185927,3
604203484,130
604218827,1
604221945,212
604231100,194
604233598,19
604263800,188
604264990,203
604269145,139
604278508,26
604364672,2
604390256,9
604391137,3
604485988,1164
604509313,11
604509573,6
604509579,1
604530137,2
604553852,7
604566212,2
604761189,1
604768577,1
604772980,7
604773895,10
604775770,1
604861268,11
604864083,1
604916787,66
604924263,43
604934035,14
604936495,10
604940138,1
604955671,4
605029910,5
605052178,1
605096743,12
605135729,1
605201744,646
605218053,10
605229859,26
605300861,169
605338494,6
605364800,134
605374336,1
605381922,467
605408355,1
605444950,13
605470564,40
605472463,80
605525238,17
605540608,186
605552032,2
605562264,11
605577888,16
605594927,16
605615556,1
605617092,49
605625796,359
605632370,1
605638171,79
605644624,4
605670693,24
605701330,29
605701787,3
605703797,10
605708268,40
605709661,7
605716707,2
605723527,22
605826980,1
606017082,4
606036844,2
606053312,5
606118640,28
606169572,2
606171302,28
606172972,1
606180350,1
606227672,14
606228685,35
606228917,71
606258957,1
606266455,7
606280269,2
606319028,36
606335037,40
606380959,2
606394354,271
606396862,616
606397909,96
606397917,110
606400144,33
606401179,44
606404390,485
606412480,1
606414560,602
606463144,1
606492136,1
606527389,11
606575092,7
606580919,146
606590849,1
606611696,156
606637249,25
606657246,181
606681011,8
606730069,89
606744748,37
606779929,455
606834517,3
606849486,1
606948108,6
606951564,118
607006160,1
607008355,124
607027480,1
607045029,297
607047468,36
607123528,17
607141367,1
607145487,55
607153843,14
607251616,47
607258211,10
607270451,8
607314869,30
607331575,7
607354946,10
607378110,1
607381748,49
607389949,13
607411770,12
607441303,6
607474641,69
607476934,8
607503489,2
607511142,5
607624281,1
607631532,14
607664291,1
607672171,369
607724720,13
607755414,1
607830722,1
607836555,9
607878520,1
607917624,4
607939153,77
607997141,7
608021952,49
608024035,2
608037132,109
608119864,1
608128653,1
608146399,21
608147437,126
608202809,40
608242281,120
608254623,1
608270770,3
608278197,11
608288524,30
608318891,14
608324700,9
608328173,1
608332445,3
608344657,11
608387243,2
608395689,10
608406487,20
608408203,1
608414078,2
608434942,20
608491289,3
608500947,22
608508167,22
608534092,122
608539433,3
608546252,137
608547860,5
608548899,314
608577840,71
608607217,2
608623780,21
608628870,84
608632103,2
608633585,18
608634117,5
608635882,7
608652345,1
608685289,1
608732558,1
608773783,14
608784682,3
608811965,2
608853160,1
