meli_item_id,sold_quantity
MLC536048329,3627
MLC565730976,346
MLC593441085,540
MLC924643961,419
MLC594782641,325
MLC903600049,386
MLC523830176,525
MLC552892242,318
MLC522549427,968
MLC489654456,399
MLC476128186,573
MLC550622518,392
MLC1001161231,279
MLC522545143,1032
MLC975905488,852
MLC445683443,1156
MLC486156931,1359
MLC522923209,656
MLC975898800,567
MLC958972955,526
MLC522923448,306
MLC966191892,503
MLC436286894,1290
MLC966185678,493
MLC966178899,481
MLC524133947,371
MLC985140261,353
MLC971709737,723
MLC966038880,314
MLC627415019,276
MLC602799997,267
MLC958723945,455
MLC581410707,343
MLC1000736930,1945
MLC979741516,1428
MLC990399365,830
MLC616185411,2161
MLC609637865,2965
MLC616195789,946
MLC616180014,417
MLC594018226,8482
MLC989610000,466
MLC622445598,637
MLC524391589,516
MLC987399145,361
MLC987499745,278
MLC627847662,394
MLC989643451,429
MLC627847910,345
MLC522885209,1226
MLC992814944,267
MLC544738963,336
MLC448985554,816
MLC445082329,2258
MLC522885411,355
MLC594398179,259
MLC522885357,294
MLC541451953,1450
MLC448897137,539
MLC523726230,310
MLC445178413,251
MLC971220555,259
MLC618279867,280
MLC435625470,1143
MLC567013147,671
MLC436188344,997
MLC481808032,388
MLC486009906,548
MLC436177265,1662
MLC452086958,406
MLC458071735,544
MLC444851261,596
MLC452284579,767
MLC529108718,271
MLC435594179,647
MLC436228074,474
MLC435624825,303
MLC523895264,312
MLC454090040,976
MLC599665354,492
MLC594395074,2197
MLC600800879,901
MLC582102602,1521
MLC928963852,839
MLC535081648,419
MLC635061701,424
MLC481815041,563
MLC626580094,358
MLC435616720,414
MLC436212589,1406
MLC519466372,253
MLC514907721,428
MLC595371907,410
MLC465180472,418
MLC548762628,808
MLC531260416,262
MLC488139375,253
MLC580860789,298
MLC596083946,251
MLC634757095,489
MLC608102071,404
MLC570115335,335
MLC597412067,407
MLC980929539,481
MLC911313430,1300
MLC636819354,534
MLC908834096,292
MLC574081377,286
MLC574750586,344
MLC934274759,370
MLC575625456,361
MLC954360078,419
MLC953603365,263
MLC953333782,337
MLC564741614,854
MLC609519860,411
MLC564734802,1163
MLC572237147,557
MLC603763625,327
MLC567714846,724
MLC578020860,384
MLC572240176,406
MLC561534411,259
MLC561772248,1025
MLC602374627,982
MLC577473695,638
MLC568636053,1486
MLC559561443,291
MLC568636180,677
MLC564330973,279
MLC609512099,307
MLC621467613,294
MLC545186969,329
MLC562884701,300
MLC589903646,268
MLC614803589,262
MLC595388078,326
MLC954195662,1024
MLC901432777,1701
MLC597747800,328
MLC565516846,707
MLC622583918,282
MLC629861434,319
MLC902222965,392
MLC548206319,286
MLC563555950,402
MLC611577074,355
MLC543611020,348
MLC616960036,390
MLC613327560,266
MLC500427274,523
MLC459785280,1127
MLC459785235,254
MLC513430751,789
MLC565950127,657
MLC565950104,879
MLC606358777,618
MLC437902816,647
MLC500351943,832
MLC439368044,430
MLC935274956,286
MLC543165177,534
MLC553093707,1952
MLC605333048,707
MLC520290975,1181
MLC944316515,501
MLC923171715,564
MLC551240177,521
MLC613540171,444
MLC518852012,840
MLC464087630,470
MLC596096859,447
MLC446728289,340
MLC458030693,741
MLC447179648,262
MLC464687435,611
MLC464501488,551
MLC441118193,522
MLC448665860,266
MLC461538704,1806
MLC466884728,307
MLC464308414,1511
MLC519351782,744
MLC530144104,930
MLC447421354,576
MLC518776735,1099
MLC447483179,315
MLC437529826,310
MLC611783467,520
MLC563542687,789
MLC447483489,268
MLC550444345,282
MLC533572474,698
MLC603227718,356
MLC901471208,476
MLC916716122,505
MLC570461852,281
MLC575899456,1534
MLC560664648,481
MLC561772400,660
MLC560664820,474
MLC614113017,6349
MLC1001175045,13325
MLC614163692,6200
MLC904629013,869
MLC925882691,260
MLC528378240,298
MLC544415640,447
MLC596137933,471
MLC560997966,892
MLC562600073,909
MLC577049987,266
MLC567401749,3556
MLC560999261,303
MLC562064827,511
MLC567013088,1169
MLC562065068,938
MLC570731917,810
MLC631748045,260
MLC562064520,1079
MLC947211523,648
MLC612287713,398
MLC581881192,510
MLC523999892,263
MLC606780323,424
MLC550437332,954
MLC583251146,728
MLC506696619,348
MLC527180734,460
MLC487713018,389
MLC502738870,323
MLC563472119,265
MLC553141818,2489
MLC577722420,3710
MLC961530212,275
MLC1007626211,348
MLC538278165,481
MLC609434705,271
MLC562633296,316
MLC541968397,447
MLC992234788,327
MLC916805422,525
MLC582642629,289
MLC540686289,1072
MLC625463396,413
MLC612383709,282
MLC540097437,429
MLC582568447,295
MLC565315713,417
MLC528739737,291
MLC455726470,1883
MLC564690128,580
MLC502096218,684
MLC435732828,360
MLC552296868,321
MLC491967481,377
MLC497760507,1974
MLC595483887,589
MLC542128831,1281
MLC490064813,460
MLC467299223,293
MLC492067086,550
MLC446737575,374
MLC436004684,270
MLC629359654,262
MLC526969550,349
MLC535122070,519
MLC523145258,463
MLC985956297,295
MLC522589008,1960
MLC616929494,310
MLC958757410,274
MLC460807106,373
MLC579379704,272
MLC563095951,284
MLC537095644,804
MLC529243062,386
MLC538497119,335
MLC618089176,400
MLC605522738,471
MLC612004544,309
MLC915420158,476
MLC560670026,346
MLC560670097,287
MLC608197007,331
MLC447782789,521
MLC540955568,3877
MLC552128119,1691
MLC528870542,3367
MLC614319885,295
MLC541578965,1885
MLC534895532,1070
MLC552128018,1717
MLC548434135,421
MLC536190628,1131
MLC542891935,560
MLC538710118,928
MLC538710826,379
MLC541141375,500
MLC540953116,421
MLC603314041,265
MLC541762247,653
MLC542546417,253
MLC536288790,820
MLC619965538,304
MLC537777555,275
MLC512462129,340
MLC965111220,323
MLC454567129,2252
MLC552296501,456
MLC495503920,360
MLC477316383,303
MLC434720074,819
MLC582840650,274
MLC906510025,263
MLC526884104,306
MLC627243643,629
MLC597395883,465
MLC623924829,742
MLC600565229,527
MLC959392237,305
MLC959347344,270
MLC524523548,513
MLC609572695,381
MLC545336010,422
MLC918489694,318
MLC545336422,346
MLC460050856,621
MLC597720980,321
MLC605938576,421
MLC624222870,498
MLC907886518,386
MLC522301065,1532
MLC522300264,565
MLC542082247,273
MLC553207318,956
MLC536552775,448
MLC553208320,328
MLC443798198,604
MLC536573791,585
MLC434608142,287
MLC934060655,379
MLC906318254,461
MLC507237044,375
MLC522300783,527
MLC462856551,338
MLC569170538,920
MLC529056261,1256
MLC586530243,343
MLC553937212,495
MLC519497172,442
MLC605898786,472
MLC614175163,433
MLC565266152,678
MLC634414781,544
MLC576652794,354
MLC521694882,375
MLC433770830,572
MLC434681206,584
MLC482154855,1307
MLC632632715,547
MLC633229297,389
MLC548789744,422
MLC470431104,2738
MLC533042253,1415
MLC492801062,363
MLC521457761,754
MLC924772006,661
MLC924706945,256
MLC435019735,545
MLC553488418,972
MLC915412935,418
MLC915359329,643
MLC562386888,1124
MLC561808306,363
MLC563080297,276
MLC599615484,330
MLC612205183,1163
MLC544117097,337
MLC581663159,467
MLC566532369,253
MLC520560665,412
MLC574083984,453
MLC526875440,373
MLC937001300,341
MLC456785333,1052
MLC641051253,316
MLC523060956,438
MLC594791028,345
MLC566348537,441
MLC432509539,2567
MLC456185941,256
MLC434139043,256
MLC613331706,458
MLC433792192,378
MLC448532887,272
MLC451763348,417
MLC969366433,349
MLC562766458,324
MLC540264104,456
MLC525479078,374
MLC561256881,323
MLC610937673,433
MLC538124819,393
MLC565506603,333
MLC573243125,390
MLC975111357,1091
MLC965463086,981
MLC967566509,995
MLC965467911,2386
MLC610081527,853
MLC945849465,2389
MLC963210958,278
MLC965443748,505
MLC912421423,1364
MLC580022737,886
MLC945804432,1495
MLC572194221,486
MLC548674841,826
MLC544413238,1376
MLC949138478,494
MLC559565046,251
MLC526678163,742
MLC606800169,527
MLC903942067,276
MLC912517477,251
MLC554864984,702
MLC966667315,297
MLC608572708,376
MLC477925546,483
MLC526678057,389
MLC574075266,366
MLC489817797,2003
MLC600825248,3192
MLC568224717,1483
MLC612464588,1076
MLC616451834,1043
MLC571916218,732
MLC580371538,397
MLC574423307,457
MLC606048339,909
MLC562850095,2130
MLC612142924,1222
MLC606490997,1107
MLC965427539,331
MLC590793458,262
MLC579101693,346
MLC524556861,424
MLC529212348,586
MLC566177343,627
MLC444127217,424
MLC455043374,586
MLC447611033,1464
MLC588579396,836
MLC641913939,261
MLC629840840,436
MLC641912047,411
MLC570064523,323
MLC519409653,264
MLC587974127,1405
MLC910770195,514
MLC910795967,327
MLC610628660,269
MLC590201147,461
MLC590201098,493
MLC566008661,265
MLC590201180,489
MLC566008546,363
MLC552552539,1419
MLC464653768,457
MLC642382279,340
MLC566170619,2387
MLC542763943,490
MLC476345786,259
MLC571537693,278
MLC619058299,267
MLC569047447,497
MLC562371838,626
MLC435151479,982
MLC446641829,521
MLC479744419,674
MLC542055145,279
MLC560631186,342
MLC433640164,872
MLC434938910,327
MLC471291075,671
MLC439061385,687
MLC433963369,963
MLC448081165,1067
MLC448080011,866
MLC913655224,540
MLC902092473,830
MLC902060756,373
MLC921649209,265
MLC617039025,700
MLC933131207,505
MLC925273779,315
MLC977725739,319
MLC980867164,332
MLC901388827,578
MLC630349156,258
MLC642679082,707
MLC639811832,512
MLC904891686,579
MLC901054299,688
MLC607938772,306
MLC533945406,357
MLC489236830,609
MLC488503200,263
MLC623601171,3884
MLC947017293,429
MLC577403486,397
MLC917696505,408
MLC569480282,355
MLC489236729,318
MLC566007021,1665
MLC499627377,946
MLC607670208,372
MLC540594707,780
MLC486010348,1289
MLC444709551,1389
MLC549123463,297
MLC435712419,639
MLC542197461,448
MLC539215333,1029
MLC563173901,591
MLC553028457,497
MLC519319638,692
MLC545524753,460
MLC571026311,4994
MLC572952803,3032
MLC574718348,8466
MLC931410374,1612
MLC595558226,1719
MLC621018239,836
MLC548406891,7259
MLC635258787,521
MLC907043549,280
MLC942350471,468
MLC621456611,1037
MLC602890170,414
MLC610344864,296
MLC567427228,639
MLC575660263,1310
MLC560391412,322
MLC582590034,824
MLC933122039,456
MLC534197525,322
MLC562738958,757
MLC560649309,452
MLC541281163,269
MLC935030940,1086
MLC907030260,1983
MLC937043094,1824
MLC566790794,325
MLC565951142,1299
MLC639056683,615
MLC608518341,306
MLC582825978,378
MLC540711047,529
MLC610584288,1851
MLC519584192,2179
MLC975901046,539
MLC537766741,772
MLC975901029,338
MLC938521902,550
MLC938638144,258
MLC997049174,251
MLC507124506,370
MLC545333825,252
MLC524651750,888
MLC487725803,334
MLC958698400,321
MLC554194114,401
MLC952870635,519
MLC442166324,380
MLC435161738,752
MLC589409503,1079
MLC442092283,361
MLC490115049,408
MLC553672784,307
MLC533037115,577
MLC533037387,346
MLC453545280,473
MLC537791074,689
MLC553139574,798
MLC578035325,1397
MLC572898063,1501
MLC912014726,389
MLC460666828,854
MLC515900423,3302
MLC478296868,808
MLC468873965,1719
MLC460666447,1429
MLC620532980,303
MLC463528043,299
MLC443463898,680
MLC482064774,476
MLC512464907,668
MLC487289235,315
MLC520283124,814
MLC515728449,357
MLC522781851,429
MLC486290817,286
MLC458665435,579
MLC452536933,1651
MLC487290116,633
MLC562076803,273
MLC543531947,329
MLC435951742,1043
MLC444586175,394
MLC526429085,365
MLC433652195,525
MLC561765725,293
MLC537052891,278
MLC561765664,343
MLC561765813,261
MLC615397374,382
MLC469139920,496
MLC601480052,358
MLC524269514,652
MLC455621705,299
MLC461961335,1348
MLC451829174,302
MLC497108970,350
MLC508156526,271
MLC514784081,399
MLC921263550,955
MLC474551412,1324
MLC921638135,582
MLC483946357,826
MLC553063667,682
MLC905268317,692
MLC521780653,266
MLC935295388,731
MLC479371734,716
MLC546300653,1494
MLC607901667,741
MLC612770128,347
MLC618358458,434
MLC618680848,1124
MLC496901109,549
MLC491900300,332
MLC597400320,601
MLC614382697,251
MLC575874910,385
MLC514908659,747
MLC514859256,459
MLC519175847,268
MLC482218815,352
MLC552333118,760
MLC621465188,258
MLC928388683,262
MLC610944588,423
MLC640047854,261
MLC564368098,534
MLC521363325,254
MLC466019006,490
MLC514908695,389
MLC573452040,508
MLC476740912,261
MLC507666693,258
MLC435560925,608
MLC548999295,300
MLC566373468,382
MLC443538168,466
MLC435093674,1109
MLC596059016,343
MLC540987099,291
MLC900523366,435
MLC921647597,714
MLC601556419,319
MLC542542985,486
MLC970702626,694
MLC582209317,490
MLC518043148,1416
MLC453714084,2445
MLC459601559,301
MLC459606461,990
MLC571427084,384
MLC573023101,422
MLC640419726,361
MLC548580672,538
MLC537397185,364
MLC914282563,254
MLC538273348,462
MLC607947287,318
MLC577432242,418
MLC603823202,1186
MLC455761081,341
MLC535921999,609
MLC548627124,681
MLC535121008,690
MLC586480365,277
MLC542747440,335
MLC554211273,258
MLC554211304,505
MLC509137368,300
MLC533630457,347
MLC498972393,4149
MLC498969846,2522
MLC498974199,3119
MLC498973446,1129
MLC577990364,1265
MLC498974318,993
MLC499304228,369
MLC498970825,2851
MLC498983378,715
MLC499303913,402
MLC577990363,402
MLC577990358,364
MLC579766089,509
MLC499303892,338
MLC498976045,479
MLC498983758,257
MLC533829347,1000
MLC520913055,1011
MLC540828824,309
MLC608927217,344
MLC520913043,330
MLC459976412,755
MLC904009440,303
MLC536833580,274
MLC436151212,476
MLC969512227,586
MLC969518632,369
MLC916949736,949
MLC616309657,512
MLC969447914,256
MLC542884548,323
MLC567162647,286
MLC534142067,259
MLC638244025,359
MLC527254190,363
MLC543522218,252
MLC576208682,879
MLC597062917,401
MLC535464947,1226
MLC527253877,554
MLC542882459,509
MLC538352063,348
MLC552300748,372
MLC536271269,1480
MLC536943349,2694
MLC545332140,646
MLC594408073,910
MLC545537280,303
MLC911348918,324
MLC533574903,530
MLC550361385,809
MLC571907782,390
MLC544832275,573
MLC533576266,401
MLC541140571,613
MLC594833482,323
MLC540598271,818
MLC610959940,847
MLC540600922,347
MLC544832159,293
MLC601166685,344
MLC534200818,1862
MLC527159832,323
MLC552011741,538
MLC533801271,261
MLC552014170,333
MLC489295848,2679
MLC972295009,311
MLC520562220,1974
MLC520561853,3498
MLC627833744,491
MLC518430984,607
MLC533679994,664
MLC634416059,336
MLC584752394,829
MLC514768368,3510
MLC917787255,513
MLC634417708,316
MLC520570502,420
MLC462951364,640
MLC460894794,369
MLC462212194,413
MLC467237584,421
MLC580839149,306
MLC475379230,273
MLC584732632,418
MLC573712197,356
MLC575361631,1481
MLC477884835,4827
MLC634772586,314
MLC595466326,1526
MLC521366526,316
MLC596446515,759
MLC598780804,329
MLC555198029,961
MLC573688387,388
MLC580838889,329
MLC599630850,504
MLC903397365,260
MLC515318573,296
MLC567390760,255
MLC466846628,399
MLC902059557,322
MLC642672924,337
MLC528860432,281
MLC575901078,263
MLC536171089,1354
MLC519983370,2573
MLC489406651,302
MLC937038219,382
MLC574349191,306
MLC612060534,650
MLC571402031,1465
MLC585826655,1033
MLC544330215,457
MLC585849568,265
MLC570950500,567
MLC637719839,286
MLC527272475,434
MLC930472655,314
MLC542870395,1067
MLC613321885,525
MLC472271725,290
MLC541674544,377
MLC523112083,490
MLC619994419,322
MLC466524450,670
MLC589890359,828
MLC551850432,340
MLC474640523,353
MLC474635259,403
MLC433757374,378
MLC542188994,375
MLC529122846,468
MLC529123814,1791
MLC529122678,347
MLC545215580,1219
MLC524779020,326
MLC542188993,286
MLC548992736,766
MLC537834332,816
MLC503469410,352
MLC565233027,260
MLC526883551,417
MLC611246326,470
MLC995355471,577
MLC995317423,365
MLC995349309,263
MLC918665699,2439
MLC542055956,4108
MLC542054279,2679
MLC542053869,2950
MLC542053339,1540
MLC542055360,1305
MLC542053478,4559
MLC641589859,422
MLC918672176,471
MLC915888392,344
MLC909116795,892
MLC542052641,1359
MLC904672450,331
MLC580654345,353
MLC434955243,420
MLC528600740,255
MLC518106203,573
MLC540410804,279
MLC553139832,255
MLC525177633,257
MLC517147300,12299
MLC517146883,9964
MLC517146555,7467
MLC549198122,3671
MLC526318418,8116
MLC517147429,6639
MLC517147377,10071
MLC540977832,4746
MLC526318379,3524
MLC542075933,3286
MLC972889469,660
MLC541002844,3668
MLC540977983,4580
MLC540977720,2965
MLC617232431,1233
MLC578288012,3950
MLC911059540,1430
MLC988808930,561
MLC540977464,1376
MLC988857890,535
MLC924708520,793
MLC963864535,480
MLC989425349,484
MLC615826940,724
MLC989425366,369
MLC540977383,991
MLC989392997,333
MLC989380076,354
MLC553679666,3151
MLC540977056,729
MLC505543856,972
MLC612664181,766
MLC601088556,483
MLC568018775,1112
MLC636491460,343
MLC626788039,677
MLC594360025,2233
MLC560227488,768
MLC571287216,1842
MLC478352552,754
MLC541002921,558
MLC526318429,1289
MLC612689405,534
MLC551846446,1615
MLC612358885,519
MLC613489473,291
MLC571043059,369
MLC613484947,490
MLC615532026,333
MLC613759434,256
MLC619177141,286
MLC525484269,406
MLC577042479,1999
MLC562612908,1690
MLC577042107,1633
MLC569465600,269
MLC612361196,465
MLC562611948,1216
MLC576195147,895
MLC612696095,405
MLC613471619,252
MLC451735663,490
MLC571043597,291
MLC570739228,824
MLC539197128,264
MLC491962638,300
MLC551845561,272
MLC580841222,845
MLC505933361,986
MLC549197982,2165
MLC621524663,1861
MLC604780505,1587
MLC590766317,1796
MLC527252477,5220
MLC947660846,276
MLC572974487,322
MLC595311505,403
MLC603753962,275
MLC537984190,1391
MLC567108784,1272
MLC568427799,678
MLC639007663,313
MLC554845395,668
MLC614807784,329
MLC616163262,336
MLC456944937,1226
MLC457745207,529
MLC625126235,264
MLC562104815,428
MLC591319719,1435
MLC451737670,1018
MLC604778418,287
MLC629307533,271
MLC527252528,1351
MLC451487073,394
MLC540491249,406
MLC462079285,366
MLC475086346,352
MLC516530760,297
MLC436167969,1455
MLC516695100,687
MLC566785745,548
MLC536703721,3536
MLC523907081,2123
MLC630788140,459
MLC622412963,903
MLC614339602,470
MLC550892269,654
MLC569173754,570
MLC548787828,606
MLC949612061,945
MLC536048317,2357
MLC536048323,1188
MLC948326464,608
MLC529028927,367
MLC620018249,320
MLC536048355,636
MLC443361324,391
MLC524104551,396
MLC539192351,934
MLC588581828,355
MLC538507463,514
MLC529127855,2108
MLC549184920,613
MLC540027600,4886
MLC536033322,1420
MLC554951886,867
MLC632667709,343
MLC559388344,375
MLC573396599,523
MLC565330774,496
MLC536832967,1250
MLC538393287,481
MLC632637699,254
MLC582271754,267
MLC533088505,401
MLC516464388,366
MLC515060406,1871
MLC456161712,345
MLC516464386,634
MLC465991511,1723
MLC434332392,310
MLC473345433,327
MLC436270756,381
MLC436521136,547
MLC542308163,300
MLC596451641,423
MLC967362078,264
MLC552556459,699
MLC609230321,589
MLC573489774,396
MLC540801398,436
MLC555249137,402
MLC454579378,1288
MLC573470113,740
MLC433689551,569
MLC990398291,531
MLC481185055,338
MLC490105444,668
MLC571466492,398
MLC560235616,410
MLC597759330,303
MLC461213423,1813
MLC524761149,587
MLC584673809,495
MLC522395305,284
MLC552007519,524
MLC539265659,1832
MLC489091606,733
MLC570433772,1119
MLC459320624,449
MLC600860406,319
MLC440937486,443
MLC575418702,458
MLC451444737,302
MLC478921341,806
MLC449276271,472
MLC445278960,320
MLC436162979,527
MLC508104648,285
MLC545183784,428
MLC573434565,275
MLC993111848,260
MLC924088229,332
MLC917404392,362
MLC626481708,1218
MLC579289923,378
MLC435992473,940
MLC435992439,701
MLC435992406,1048
MLC435992418,507
MLC435992459,286
MLC542567480,272
MLC522755744,584
MLC573256416,2552
MLC933966308,480
MLC569161999,616
MLC604233179,1583
MLC548179361,1449
MLC629806510,298
MLC562724100,323
MLC445195646,893
MLC610214996,529
MLC464827739,481
MLC509510282,325
MLC582562926,437
MLC948719375,498
MLC516799558,440
MLC536439281,506
MLC444048272,1344
MLC575904377,253
MLC524343494,589
MLC581865262,363
MLC506920365,362
MLC620014560,282
MLC612095623,824
MLC606287611,331
MLC537756012,272
MLC537753325,469
MLC594355225,456
MLC584122897,463
MLC537753943,317
MLC573192919,620
MLC581712465,336
MLC607215866,312
MLC580997323,698
MLC539469693,1272
MLC549125566,353
MLC545332273,258
MLC626895234,4038
MLC923288007,2467
MLC642336316,1122
MLC626896347,450
MLC626895578,863
MLC906913722,317
MLC636041915,645
MLC575045795,1909
MLC618784476,306
MLC561293548,288
MLC561237088,361
MLC575901140,394
MLC582794560,288
MLC915551283,440
MLC537304405,1091
MLC456696226,1250
MLC536022495,1011
MLC467216299,658
MLC526331403,369
MLC612694307,299
MLC604211480,1357
MLC642974546,688
MLC567014920,259
MLC566524774,259
MLC543958779,811
MLC640369038,907
MLC640379608,257
MLC436230311,4278
MLC1004828848,555
MLC601521174,454
MLC578029531,1106
MLC916516036,306
MLC523829386,449
MLC486437185,614
MLC441285517,659
MLC601520752,342
MLC552315266,276
MLC605375176,301
MLC965821668,306
MLC916559713,262
MLC601519903,288
MLC569169676,1179
MLC920450183,471
MLC627389753,407
MLC536940882,559
MLC500079028,902
MLC500079038,355
MLC486129350,3035
MLC478944721,263
MLC587985859,335
MLC536941060,1450
MLC523983475,263
MLC538125315,301
MLC462795453,477
MLC507640546,273
MLC538347043,496
MLC539187516,3646
MLC565520332,333
MLC634752411,460
MLC547848964,493
MLC917029600,569
MLC569807323,713
MLC460013587,252
MLC570055129,2043
MLC569508933,821
MLC570055136,474
MLC559781499,423
MLC624523951,255
MLC570055188,917
MLC578281489,374
MLC570470652,641
MLC527169429,515
MLC554153648,392
MLC549134257,268
MLC540470105,12295
MLC922836834,824
MLC579938089,1449
MLC536048343,729
MLC598085867,773
MLC529712939,662
MLC582341912,307
MLC500045646,289
MLC540510460,252
MLC491075040,257
MLC569106883,300
MLC451207138,480
MLC457051274,458
MLC459891786,311
MLC434703556,270
MLC434328231,494
MLC505293947,324
MLC533018475,278
MLC548806965,754
MLC932892422,437
MLC562105651,452
MLC568233305,293
MLC932790978,729
MLC601962189,446
MLC601092623,785
MLC560279104,301
MLC962096047,306
MLC912301894,293
MLC560281148,299
MLC541954208,271
MLC538665253,2387
MLC614153100,518
MLC497557456,3548
MLC458594185,276
MLC541438406,360
MLC494788692,1005
MLC603823911,259
MLC568218262,2272
MLC539150163,410
MLC518218387,1068
MLC513216452,379
MLC586479232,461
MLC614350180,1280
MLC606869166,417
MLC568613889,288
MLC548235811,371
MLC511892358,668
MLC539226008,448
MLC537527006,1762
MLC519146574,2445
MLC518048822,319
MLC492796613,558
MLC537701004,264
MLC492797284,426
MLC545791197,275
MLC550914212,294
MLC473464126,857
MLC909731724,414
MLC567426414,384
MLC523696139,333
MLC515008213,772
MLC524179381,620
MLC584751354,333
MLC456669456,328
MLC901788772,288
MLC559378243,423
MLC568037305,306
MLC594439215,389
MLC594438916,297
MLC903619497,645
MLC438848642,445
MLC494586329,261
MLC921646987,412
MLC522229486,423
MLC525022426,2249
MLC525021925,9278
MLC525278140,515
MLC472374689,2736
MLC520012167,896
MLC579938005,1230
MLC536513866,831
MLC536513858,474
MLC536513840,513
MLC928027313,260
MLC635923042,1153
MLC536513847,283
MLC612439664,675
MLC612437458,328
MLC536513852,282
MLC513411365,446
MLC547582266,333
MLC550202433,363
MLC537839998,383
MLC572960760,355
MLC537839628,275
MLC572952750,280
MLC605549079,320
MLC573195432,480
MLC965459970,1218
MLC983313420,626
MLC953522432,890
MLC561137928,477
MLC593883795,997
MLC548651912,280
MLC555265405,430
MLC641483164,517
MLC628967148,580
MLC573217526,313
MLC568861486,269
MLC517946348,552
MLC523059784,357
MLC539007851,407
MLC446539613,1008
MLC447566242,740
MLC946232684,381
MLC570243837,1437
MLC528601142,567
MLC570104006,330
MLC524988741,383
MLC561541889,262
MLC540457252,538
MLC564976637,313
MLC547879489,396
MLC547879512,340
MLC538087312,374
MLC499840074,290
MLC589886477,3286
MLC637912573,2257
MLC946571453,273
MLC1008276575,552
MLC1008306867,494
MLC918078863,2145
MLC919767319,1154
MLC1008288985,450
MLC1008301233,380
MLC903194384,624
MLC918027110,307
MLC590562008,902
MLC918085448,290
MLC609229797,373
MLC637910165,350
MLC561162835,643
MLC541426772,440
MLC939557625,364
MLC526318782,290
MLC561163182,489
MLC642762774,448
MLC904150363,299
MLC542181411,269
MLC534756751,646
MLC441241877,291
MLC552329502,772
MLC550413785,523
MLC542204134,836
MLC550414962,603
MLC552329621,397
MLC550415104,406
MLC952561372,274
MLC568224881,748
MLC550309526,289
MLC550308884,337
MLC524588870,411
MLC544416402,352
MLC939881405,500
MLC914290873,272
MLC540489041,382
MLC562390447,321
MLC570728357,321
MLC544843919,355
MLC926429568,389
MLC584150710,354
MLC467719513,361
MLC437648158,490
MLC599221430,257
MLC462638004,1894
MLC554201012,323
MLC493097042,547
MLC967873049,429
MLC523112739,2097
MLC625819291,861
MLC507397954,1837
MLC919791568,563
MLC970967469,487
MLC628754969,356
MLC939018331,285
MLC523422070,1684
MLC487297729,539
MLC636906463,302
MLC609510777,282
MLC543464359,311
MLC536048333,3089
MLC563761836,689
MLC536048229,2192
MLC944481554,328
MLC523830653,1403
MLC536048382,1235
MLC536048285,785
MLC497642090,434
MLC623639053,297
MLC536048288,1188
MLC610548451,4632
MLC920403665,2369
MLC610548445,2284
MLC980482232,413
MLC578399789,5308
MLC607171001,799
MLC515324206,350
MLC954550710,459
MLC601963005,1116
MLC601961545,794
MLC639787810,781
MLC607171036,400
MLC552681236,3935
MLC639790124,473
MLC907872830,892
MLC522650897,1615
MLC532108593,587
MLC607170988,343
MLC552682271,521
MLC552679161,1609
MLC561501537,1752
MLC519369594,749
MLC601964105,347
MLC548385205,723
MLC552681601,1785
MLC619985571,435
MLC541126508,925
MLC560668047,305
MLC519860675,359
MLC632398932,366
MLC545915500,272
MLC544943870,324
MLC616669114,415
MLC540682725,1064
MLC605145286,376
MLC592550713,716
MLC568021001,274
MLC605376604,1061
MLC605145640,279
MLC514312948,346
MLC524972657,360
MLC454567573,927
MLC445211831,560
MLC448685580,1236
MLC554176939,468
MLC601244220,767
MLC583630008,312
MLC528712200,382
MLC502355957,470
MLC487549839,921
MLC608884378,396
MLC529610850,867
MLC523638215,322
MLC454691711,398
MLC454666661,655
MLC443570422,259
MLC433888037,547
MLC435874869,268
MLC639363598,277
MLC550290848,283
MLC562056015,277
MLC524646344,699
MLC564434832,349
MLC576172001,300
MLC458266842,333
MLC582565571,734
MLC576208763,990
MLC438033782,1994
MLC440924942,669
MLC519320176,1426
MLC519320178,296
MLC491243761,312
MLC637957084,294
MLC538889791,1018
MLC536414564,443
MLC627990924,285
MLC618351122,354
MLC608875468,402
MLC550952606,264
MLC952036092,8120
MLC969046194,2552
MLC906547993,2160
MLC965229488,1943
MLC906522017,991
MLC906736128,1431
MLC999368583,443
MLC949883342,510
MLC524308672,2078
MLC524308390,1587
MLC536048304,649
MLC466054184,2336
MLC626069319,1069
MLC523830379,521
MLC536703733,4884
MLC526541923,1138
MLC548174720,1612
MLC536048416,1801
MLC523909653,385
MLC536048364,1612
MLC570080555,346
MLC536048268,388
MLC536703732,876
MLC545746799,306
MLC492132290,418
MLC436155080,649
MLC518852086,450
MLC536408962,417
MLC435209867,347
MLC507456841,260
MLC993799485,1910
MLC993817384,1850
MLC978874528,341
MLC993830400,1377
MLC993836715,1236
MLC993787915,782
MLC1001589558,307
MLC978844369,282
MLC946590989,1596
MLC1008276559,534
MLC946590859,307
MLC993793573,1114
MLC978880548,344
MLC993799497,1011
MLC946558281,285
MLC1001589406,351
MLC610076756,422
MLC978833273,329
MLC978868163,368
MLC993793574,451
MLC993817387,649
MLC559694351,405
MLC549200257,1461
MLC611758955,396
MLC538119018,333
MLC538119314,305
MLC538119199,297
MLC563480999,263
MLC563480140,364
MLC953605575,311
MLC590559118,1595
MLC473018559,555
MLC990142900,1729
MLC603307482,874
MLC616175947,553
MLC536048400,340
MLC536048426,476
MLC589891140,322
MLC536048330,453
MLC440919527,304
